airquality, clear, red, green, blue, illuminance, timestamp
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:29:56.136448+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:06.157603+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:16.178829+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:26.200318+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:36.221693+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:46.242816+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:30:56.263981+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:06.279061+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:16.300450+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:26.321705+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:36.336807+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:46.358020+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:31:56.379268+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:06.391613+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:16.412710+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:26.433910+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:36.447747+05:30
665.85, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:46.468963+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:32:56.490267+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:06.511532+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:16.527720+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:26.561603+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:36.582751+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:46.597920+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:33:56.619191+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:06.640516+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:16.661725+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:26.682817+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:36.703911+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:46.725014+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:34:56.746232+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:06.768058+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:16.789246+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:26.817906+05:30
659.03, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:36.839216+05:30
663.57, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:46.860529+05:30
656.77, 0, 0, 0, 0, 0.0, 2017-03-21 01:35:56.881778+05:30
661.30, 0, 0, 0, 0, 0.0, 2017-03-21 01:36:06.902864+05:30
