airquality,temperature,humidity,clear,red,green,blue,illuminance,time,steps,quality
6883,328.74,28.0,57.0,1,1,0,0,-0.32466,2017-03-31 05:58:02,9082,68
6884,327.57,28.0,58.0,1,1,0,1,-1.05657,2017-03-31 05:58:12,9082,68
6885,327.57,28.0,58.0,1,1,0,1,-1.05657,2017-03-31 05:58:22,9082,68
6886,327.57,28.0,57.0,1,1,0,1,-1.05657,2017-03-31 05:58:32,9082,68
6887,326.4,28.0,57.0,1,1,1,1,0.5218,2017-03-31 05:58:42,9082,68
6888,328.74,28.0,58.0,1,1,1,1,0.5218,2017-03-31 05:58:52,9082,68
6889,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 05:59:02,9082,68
6890,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 05:59:12,9082,68
6891,326.4,28.0,57.0,2,1,1,1,0.5218,2017-03-31 05:59:22,9082,68
6892,328.74,28.0,58.0,2,1,1,1,0.5218,2017-03-31 05:59:32,9082,68
6893,328.74,28.0,57.0,2,1,1,1,0.5218,2017-03-31 05:59:42,9082,68
6894,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 05:59:52,9082,68
6895,328.74,28.0,58.0,2,1,1,1,0.5218,2017-03-31 06:00:02,9082,68
6896,328.74,28.0,58.0,2,1,1,1,0.5218,2017-03-31 06:00:12,9082,68
6897,327.57,28.0,58.0,2,1,1,1,0.5218,2017-03-31 06:00:22,9082,68
6898,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 06:00:32,9082,68
6899,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 06:00:42,9082,68
6900,328.74,28.0,57.0,2,1,1,1,0.5218,2017-03-31 06:00:52,9082,68
6901,327.57,28.0,57.0,2,1,1,1,0.5218,2017-03-31 06:01:02,9082,68
6902,327.57,28.0,57.0,3,1,1,1,0.5218,2017-03-31 06:01:12,9082,68
6903,327.57,28.0,57.0,3,1,1,1,0.5218,2017-03-31 06:01:22,9082,68
6904,327.57,28.0,57.0,3,1,1,1,0.5218,2017-03-31 06:01:32,9082,68
6905,326.4,28.0,57.0,3,1,1,1,0.5218,2017-03-31 06:01:42,9082,68
6906,328.74,28.0,58.0,3,1,1,1,0.5218,2017-03-31 06:01:52,9082,68
6907,327.57,28.0,57.0,3,1,1,1,0.5218,2017-03-31 06:02:02,9082,68
6908,327.57,28.0,58.0,3,1,1,1,0.5218,2017-03-31 06:02:12,9082,68
6909,327.57,28.0,57.0,4,2,1,2,-0.53477,2017-03-31 06:02:22,9082,68
6910,326.4,28.0,57.0,4,2,1,2,-0.53477,2017-03-31 06:02:32,9082,68
6911,326.4,28.0,57.0,4,2,1,2,-0.53477,2017-03-31 06:02:42,9082,68
6912,328.74,28.0,57.0,4,2,2,2,1.0436,2017-03-31 06:02:52,9082,68
6913,328.74,28.0,57.0,4,2,2,2,1.0436,2017-03-31 06:03:03,9082,68
6914,327.57,28.0,57.0,4,2,2,2,1.0436,2017-03-31 06:03:13,9082,68
6915,328.74,28.0,57.0,5,2,2,2,1.0436,2017-03-31 06:03:23,9082,68
6916,328.74,28.0,57.0,5,2,2,2,1.0436,2017-03-31 06:03:33,9082,68
6917,328.74,28.0,57.0,5,2,2,2,1.0436,2017-03-31 06:03:43,9082,68
6918,327.57,28.0,57.0,5,2,2,2,1.0436,2017-03-31 06:03:53,9082,68
6919,327.57,28.0,57.0,5,2,2,2,1.0436,2017-03-31 06:04:03,9082,68
6920,326.4,28.0,57.0,6,3,2,3,-0.012969999999999999,2017-03-31 06:04:13,9082,68
6921,326.4,28.0,57.0,6,3,2,3,-0.012969999999999999,2017-03-31 06:04:23,9082,68
6922,327.57,28.0,57.0,6,3,2,3,-0.012969999999999999,2017-03-31 06:04:33,9082,68
6923,329.92,28.0,57.0,7,3,3,3,1.5654,2017-03-31 06:04:43,9082,68
6924,327.57,28.0,57.0,7,3,3,3,1.5654,2017-03-31 06:04:53,9082,68
6925,328.74,28.0,57.0,7,3,3,3,1.5654,2017-03-31 06:05:03,9082,68
6926,328.74,28.0,57.0,8,3,3,3,1.5654,2017-03-31 06:05:13,9082,68
6927,328.74,28.0,57.0,8,4,3,4,0.50883,2017-03-31 06:05:23,9082,68
6928,327.57,28.0,57.0,8,4,3,4,0.50883,2017-03-31 06:05:33,9082,68
6929,328.74,28.0,57.0,9,4,4,4,2.0872,2017-03-31 06:05:43,9082,68
6930,328.74,28.0,57.0,9,4,4,4,2.0872,2017-03-31 06:05:53,9082,68
6931,326.4,28.0,57.0,10,4,4,4,2.0872,2017-03-31 06:06:03,9082,68
6932,327.57,28.0,57.0,10,5,4,5,1.03063,2017-03-31 06:06:13,9082,68
6933,327.57,28.0,57.0,11,5,4,5,1.03063,2017-03-31 06:06:23,9082,68
6934,327.57,28.0,57.0,11,5,4,5,1.03063,2017-03-31 06:06:33,9082,68
6935,327.57,28.0,57.0,12,5,5,5,2.609,2017-03-31 06:06:43,9082,68
6936,327.57,28.0,57.0,12,6,5,6,1.55243,2017-03-31 06:06:53,9082,68
6937,328.74,28.0,57.0,13,6,5,6,1.55243,2017-03-31 06:07:03,9082,68
6938,328.74,28.0,57.0,13,6,5,6,1.55243,2017-03-31 06:07:13,9082,68
6939,327.57,28.0,57.0,14,6,6,6,3.1308,2017-03-31 06:07:23,9082,68
6940,327.57,28.0,57.0,15,7,6,7,2.07423,2017-03-31 06:07:33,9082,68
6941,327.57,28.0,57.0,15,7,6,7,2.07423,2017-03-31 06:07:43,9082,68
6942,328.74,28.0,57.0,16,7,7,7,3.6526,2017-03-31 06:07:53,9082,68
6943,327.57,28.0,57.0,17,8,7,8,2.59603,2017-03-31 06:08:03,9082,68
6944,326.4,28.0,57.0,18,8,7,8,2.59603,2017-03-31 06:08:13,9082,68
6945,329.92,28.0,57.0,19,9,8,9,3.11783,2017-03-31 06:08:23,9082,68
6946,329.92,28.0,57.0,20,9,8,9,3.11783,2017-03-31 06:08:34,9082,68
6947,329.92,28.0,57.0,21,10,8,9,2.79317,2017-03-31 06:08:44,9082,68
6948,328.74,28.0,57.0,22,10,9,10,3.6396300000000004,2017-03-31 06:08:54,9082,68
6949,327.57,28.0,57.0,23,10,9,10,3.6396300000000004,2017-03-31 06:09:04,9082,68
6950,328.74,28.0,57.0,24,11,10,11,4.16143,2017-03-31 06:09:14,9082,68
6951,326.4,28.0,57.0,25,11,10,11,4.16143,2017-03-31 06:09:24,9082,68
6952,326.4,28.0,57.0,26,12,11,12,4.68323,2017-03-31 06:09:34,9082,68
6953,327.57,28.0,57.0,27,13,11,12,4.358569999999999,2017-03-31 06:09:44,9082,68
6954,326.4,28.0,57.0,28,13,12,13,5.205030000000001,2017-03-31 06:09:54,9082,68
6955,328.74,28.0,57.0,30,14,12,14,4.14846,2017-03-31 06:10:04,9082,68
6956,326.4,28.0,57.0,31,14,13,14,5.7268300000000005,2017-03-31 06:10:14,9082,68
6957,327.57,28.0,57.0,33,15,14,15,6.24863,2017-03-31 06:10:24,9082,68
6958,327.57,28.0,57.0,34,16,14,16,5.19206,2017-03-31 06:10:34,9082,68
6959,326.4,28.0,57.0,36,17,15,16,6.4457699999999996,2017-03-31 06:10:44,9082,68
6960,326.4,28.0,57.0,37,17,15,17,5.7138599999999995,2017-03-31 06:10:54,9082,68
6961,328.74,28.0,57.0,39,18,16,18,6.23566,2017-03-31 06:11:04,9082,68
6962,326.4,28.0,57.0,41,19,17,19,6.757460000000001,2017-03-31 06:11:14,9082,68
6963,327.57,28.0,57.0,43,20,18,19,8.01117,2017-03-31 06:11:24,9082,68
6964,327.57,28.0,57.0,45,20,18,20,7.279260000000001,2017-03-31 06:11:34,9082,68
6965,328.74,28.0,57.0,47,21,19,21,7.8010600000000005,2017-03-31 06:11:44,9082,68
6966,327.57,28.0,57.0,49,22,20,22,8.32286,2017-03-31 06:11:54,9082,68
6967,327.57,28.0,57.0,51,23,21,23,8.844660000000001,2017-03-31 06:12:04,9082,68
6968,328.74,28.0,57.0,53,24,22,24,9.36646,2017-03-31 06:12:14,9082,68
6969,326.4,28.0,58.0,55,25,23,25,9.88826,2017-03-31 06:12:24,9082,68
6970,328.74,28.0,58.0,57,26,24,26,10.410060000000001,2017-03-31 06:12:34,9082,68
6971,322.91,28.0,58.0,60,27,25,27,10.93186,2017-03-31 06:12:44,9082,68
6972,326.4,28.0,57.0,62,28,26,28,11.453660000000001,2017-03-31 06:12:54,9082,68
6973,327.57,28.0,57.0,65,29,27,29,11.97546,2017-03-31 06:13:04,9082,68
6974,327.57,28.0,57.0,68,30,28,31,11.76535,2017-03-31 06:13:14,9082,68
6975,325.23,28.0,58.0,71,32,29,32,11.962489999999999,2017-03-31 06:13:24,9082,68
6976,326.4,28.0,58.0,74,33,30,33,12.48429,2017-03-31 06:13:34,9082,68
6977,328.74,28.0,58.0,77,34,31,34,13.006089999999999,2017-03-31 06:13:45,9082,68
6978,328.74,28.0,58.0,80,35,32,36,12.79598,2017-03-31 06:13:55,9082,68
6979,326.4,28.0,58.0,83,37,34,37,14.571489999999999,2017-03-31 06:14:05,9082,68
6980,327.57,28.0,58.0,86,38,35,39,14.361379999999999,2017-03-31 06:14:15,9082,68
6981,327.57,28.0,58.0,90,39,36,40,14.88318,2017-03-31 06:14:25,9082,68
6982,327.57,28.0,58.0,94,41,38,42,15.926779999999999,2017-03-31 06:14:35,9082,68
6983,328.74,28.0,58.0,97,42,39,43,16.44858,2017-03-31 06:14:45,9082,68
6984,327.57,28.0,58.0,101,44,41,45,17.492179999999998,2017-03-31 06:14:55,9082,68
6985,326.4,28.0,58.0,105,45,42,47,17.28207,2017-03-31 06:15:05,9082,68
6986,328.74,28.0,58.0,109,47,44,48,19.057579999999998,2017-03-31 06:15:15,9082,68
6987,327.57,28.0,58.0,113,49,45,50,18.52281,2017-03-31 06:15:25,9082,68
6988,326.4,28.0,58.0,117,50,47,52,19.891070000000003,2017-03-31 06:15:35,9082,68
6989,325.23,28.0,58.0,122,52,49,54,20.93467,2017-03-31 06:15:45,9082,68
6990,327.57,28.0,58.0,126,54,51,56,21.978270000000002,2017-03-31 06:15:55,9082,68
6991,326.4,28.0,58.0,131,55,52,58,21.76816,2017-03-31 06:16:05,9082,68
6992,327.57,28.0,58.0,136,57,54,60,22.81176,2017-03-31 06:16:15,9082,68
6993,327.57,28.0,58.0,141,59,56,62,23.85536,2017-03-31 06:16:25,9082,68
6994,326.4,28.0,58.0,146,61,58,64,24.89896,2017-03-31 06:16:35,9082,68
6995,327.57,28.0,58.0,151,63,60,66,25.94256,2017-03-31 06:16:45,9082,68
6996,328.74,28.0,58.0,157,65,62,69,26.25425,2017-03-31 06:16:55,9082,68
6997,327.57,28.0,58.0,162,67,64,71,27.29785,2017-03-31 06:17:05,9082,68
6998,326.4,28.0,58.0,168,69,66,74,27.609540000000003,2017-03-31 06:17:15,9082,68
6999,326.4,28.0,58.0,174,71,69,76,30.231509999999997,2017-03-31 06:17:25,9082,68
7000,327.57,28.0,58.0,180,73,71,79,30.5432,2017-03-31 06:17:35,9082,68
7001,327.57,28.0,58.0,186,76,73,81,31.262140000000002,2017-03-31 06:17:45,9082,68
7002,326.4,28.0,58.0,193,78,76,84,33.1522,2017-03-31 06:17:55,9082,68
7003,327.57,28.0,58.0,200,80,78,87,33.46389,2017-03-31 06:18:05,9082,68
7004,326.4,28.0,58.0,206,83,81,90,35.02929,2017-03-31 06:18:15,9082,68
7005,326.4,28.0,58.0,214,85,84,93,36.91935,2017-03-31 06:18:25,9082,68
7006,327.57,28.0,58.0,221,88,86,96,36.90638,2017-03-31 06:18:35,9082,68
7007,327.57,28.0,58.0,228,90,89,99,38.796440000000004,2017-03-31 06:18:45,9082,68
7008,325.23,28.0,58.0,237,93,92,102,40.36184,2017-03-31 06:18:55,9082,68
7009,327.57,28.0,58.0,244,96,95,106,41.19533,2017-03-31 06:19:05,9082,68
7010,327.57,28.0,58.0,253,99,99,109,44.3391,2017-03-31 06:19:15,9082,68
7011,325.23,28.0,58.0,261,102,102,113,45.17259,2017-03-31 06:19:25,9082,68
7012,326.4,28.0,58.0,270,105,105,116,46.73799,2017-03-31 06:19:36,9082,68
7013,326.4,28.0,58.0,279,108,108,120,47.57148,2017-03-31 06:19:46,9082,68
7014,325.23,28.0,58.0,288,111,112,124,49.983340000000005,2017-03-31 06:19:56,9082,68
7015,327.57,28.0,58.0,297,114,115,128,50.816829999999996,2017-03-31 06:20:06,9082,68
7016,326.4,28.0,58.0,307,117,119,132,53.22869,2017-03-31 06:20:16,9082,68
7017,327.57,28.0,58.0,317,120,122,136,54.062180000000005,2017-03-31 06:20:26,9082,68
7018,327.57,28.0,58.0,327,124,126,140,56.14938000000001,2017-03-31 06:20:36,9082,68
7019,327.57,28.0,58.0,338,127,130,144,58.561240000000005,2017-03-31 06:20:46,9082,68
7020,327.57,28.0,58.0,348,130,134,149,60.24119,2017-03-31 06:20:56,9082,68
7021,327.57,28.0,58.0,359,134,138,153,62.32839,2017-03-31 06:21:06,9082,68
7022,325.23,28.0,58.0,370,138,142,158,63.68368,2017-03-31 06:21:16,9082,68
7023,326.4,28.0,58.0,382,141,146,162,66.09554,2017-03-31 06:21:26,9082,68
7024,328.74,28.0,58.0,394,145,151,167,69.0292,2017-03-31 06:21:36,9082,68
7025,327.57,28.0,58.0,405,149,155,172,70.38449,2017-03-31 06:21:46,9082,68
7026,326.4,28.0,58.0,418,153,160,178,72.58624,2017-03-31 06:21:56,9082,68
7027,326.4,28.0,58.0,431,157,165,183,75.5199,2017-03-31 06:22:06,9082,68
7028,327.57,28.0,58.0,443,161,169,188,76.87519,2017-03-31 06:22:16,9082,68
7029,327.57,28.0,58.0,457,166,175,193,81.06255999999999,2017-03-31 06:22:26,9082,68
7030,327.57,28.0,58.0,470,170,179,199,81.68594,2017-03-31 06:22:36,9082,68
7031,325.23,28.0,58.0,484,174,185,205,85.46606,2017-03-31 06:22:46,9082,68
7032,325.23,28.0,58.0,498,179,190,210,88.07506,2017-03-31 06:22:56,9082,68
7033,327.57,28.0,58.0,512,183,195,216,90.27681,2017-03-31 06:23:06,9082,68
7034,326.4,28.0,58.0,527,188,201,222,93.73227,2017-03-31 06:23:16,9082,68
7035,326.4,28.0,58.0,542,193,206,228,95.60936,2017-03-31 06:23:26,9082,68
7036,326.4,28.0,58.0,557,197,212,234,99.38948,2017-03-31 06:23:36,9082,68
7037,325.23,28.0,58.0,573,202,218,241,102.11303000000001,2017-03-31 06:23:46,9082,68
7038,327.57,28.0,58.0,588,207,223,247,103.99011999999999,2017-03-31 06:23:56,9082,68
7039,326.4,28.0,58.0,605,212,230,254,108.29203999999999,2017-03-31 06:24:06,9082,68
7040,327.57,28.0,58.0,621,217,235,260,110.16913000000001,2017-03-31 06:24:16,9082,68
7041,325.23,28.0,58.0,637,222,241,267,112.89268,2017-03-31 06:24:26,9082,68
7042,327.57,28.0,58.0,654,227,248,274,117.1946,2017-03-31 06:24:36,9082,68
7043,326.4,28.0,58.0,671,232,254,281,119.91815,2017-03-31 06:24:46,9082,68
7044,326.4,28.0,58.0,688,238,261,288,123.89541000000001,2017-03-31 06:24:57,9082,68
7045,326.4,28.0,58.0,707,243,267,295,126.61896000000002,2017-03-31 06:25:07,9082,68
7046,327.57,28.0,58.0,724,248,274,302,130.92088,2017-03-31 06:25:17,9082,68
7047,328.74,28.0,58.0,743,254,281,310,134.16623,2017-03-31 06:25:27,9082,68
7048,327.57,28.0,58.0,762,260,287,317,136.56512,2017-03-31 06:25:37,9082,68
7049,328.74,28.0,58.0,780,265,294,325,140.13513,2017-03-31 06:25:47,9082,68
7050,329.92,28.0,58.0,801,271,302,333,144.95885,2017-03-31 06:25:57,9082,68
7051,327.57,28.0,58.0,820,277,309,341,148.2042,2017-03-31 06:26:07,9082,68
7052,327.57,28.0,57.0,841,283,317,349,153.02792,2017-03-31 06:26:17,9082,68
7053,327.57,28.0,58.0,860,289,324,357,156.27327,2017-03-31 06:26:27,9082,68
7054,328.74,28.0,57.0,880,295,331,365,159.51862,2017-03-31 06:26:37,9082,68
7055,328.74,28.0,57.0,902,302,339,374,163.28576999999999,2017-03-31 06:26:47,9082,68
7056,326.4,28.0,57.0,923,308,347,383,167.37758,2017-03-31 06:26:57,9082,68
7057,327.57,28.0,57.0,944,314,355,391,172.2013,2017-03-31 06:27:07,9082,68
7058,327.57,28.0,57.0,966,321,363,400,175.96845,2017-03-31 06:27:17,9082,68
7059,327.57,28.0,57.0,988,327,371,409,180.06026,2017-03-31 06:27:27,9082,68
7060,325.23,28.0,57.0,1011,334,379,419,183.0955,2017-03-31 06:27:37,9082,68
7061,327.57,28.0,57.0,1033,340,387,427,187.91922,2017-03-31 06:27:47,9082,68
7062,328.74,28.0,57.0,1055,346,395,437,191.27912,2017-03-31 06:27:57,9082,68
7063,327.57,28.0,57.0,1078,353,404,446,196.62464,2017-03-31 06:28:07,9082,68
7064,327.57,28.0,57.0,1101,360,413,456,201.23825,2017-03-31 06:28:17,9082,68
7065,327.57,28.0,57.0,1124,367,421,465,205.0054,2017-03-31 06:28:27,9082,68
7066,327.57,28.0,57.0,1149,374,430,475,209.61901,2017-03-31 06:28:37,9082,68
7067,328.74,28.0,57.0,1172,381,439,485,214.23262000000003,2017-03-31 06:28:47,9082,68
7068,326.4,28.0,57.0,1198,389,449,496,219.36802999999998,2017-03-31 06:28:57,9082,68
7069,327.57,28.0,57.0,1222,397,458,506,223.65697999999998,2017-03-31 06:29:07,9082,68
7070,326.4,28.0,57.0,1247,405,468,517,228.79238999999998,2017-03-31 06:29:17,9082,68
7071,326.4,28.0,57.0,1275,414,478,528,233.60314,2017-03-31 06:29:27,9082,68
7072,328.74,28.0,57.0,1301,422,488,540,238.00664,2017-03-31 06:29:37,9082,68
7073,327.57,28.0,57.0,1329,432,499,552,243.33919,2017-03-31 06:29:47,9082,68
7074,328.74,28.0,57.0,1357,441,510,563,249.72831000000002,2017-03-31 06:29:57,9082,68
7075,328.74,28.0,57.0,1384,451,521,575,255.06086000000002,2017-03-31 06:30:07,9082,68
7076,327.57,28.0,57.0,1414,461,532,588,259.6615,2017-03-31 06:30:18,9082,68
7077,327.57,28.0,57.0,1443,472,544,601,265.51585,2017-03-31 06:30:28,9082,68
7078,327.57,28.0,57.0,1473,482,556,613,272.42677000000003,2017-03-31 06:30:38,9082,68
7079,328.74,28.0,57.0,1505,494,568,627,277.22455,2017-03-31 06:30:48,9082,68
7080,328.74,28.0,57.0,1535,505,580,640,283.0789,2017-03-31 06:30:58,9082,68
7081,327.57,28.0,57.0,1568,517,594,654,291.03342000000004,2017-03-31 06:31:08,9082,68
7082,331.09,28.0,57.0,1600,529,606,668,295.8312,2017-03-31 06:31:18,9082,68
7083,331.09,28.0,57.0,1632,541,619,682,302.20735,2017-03-31 06:31:28,9082,68
7084,329.92,28.0,57.0,1666,554,633,697,309.1053,2017-03-31 06:31:38,9082,68
7085,327.57,28.0,57.0,1699,567,646,711,315.15679,2017-03-31 06:31:48,9082,68
7086,329.92,28.0,57.0,1732,579,659,725,321.53294,2017-03-31 06:31:58,9082,68
7087,328.74,28.0,57.0,1768,593,673,741,327.37432,2017-03-31 06:32:08,9082,68
7088,329.92,28.0,57.0,1801,606,687,755,335.00417999999996,2017-03-31 06:32:18,9082,68
7089,328.74,28.0,57.0,1837,620,701,771,340.84556000000003,2017-03-31 06:32:28,9082,68
7090,327.57,28.0,57.0,1871,633,715,785,348.47542000000004,2017-03-31 06:32:38,9082,68
7091,329.92,28.0,57.0,1905,647,729,800,355.04871,2017-03-31 06:32:48,9082,68
7092,328.74,28.0,57.0,1942,661,744,816,362.46846,2017-03-31 06:32:58,9082,68
7093,327.57,28.0,57.0,1977,675,758,831,369.04175,2017-03-31 06:33:08,9082,68
7094,327.57,28.0,57.0,2016,690,774,848,376.9833,2017-03-31 06:33:18,9082,68
7095,328.74,28.0,57.0,2052,704,788,863,383.55658999999997,2017-03-31 06:33:28,9082,68
7096,327.57,28.0,57.0,2088,718,803,879,390.97634,2017-03-31 06:33:38,9082,68
7097,329.92,28.0,57.0,2129,734,819,896,398.59323,2017-03-31 06:33:48,9082,68
7098,328.74,28.0,57.0,2167,749,834,913,404.95641,2017-03-31 06:33:58,9082,68
7099,329.92,28.0,57.0,2206,764,850,929,413.62987000000004,2017-03-31 06:34:08,9082,68
7100,329.92,28.0,57.0,2247,780,867,947,422.09322000000003,2017-03-31 06:34:18,9082,68
7101,329.92,28.0,57.0,2285,796,882,963,428.86365,2017-03-31 06:34:28,9082,68
7102,329.92,28.0,57.0,2326,812,899,981,437.327,2017-03-31 06:34:38,9082,68
7103,326.4,28.0,57.0,2367,828,915,998,444.94389,2017-03-31 06:34:48,9082,68
7104,329.92,28.0,57.0,2407,844,931,1015,452.56077999999997,2017-03-31 06:34:58,9082,68
7105,328.74,28.0,57.0,2450,861,948,1033,460.69947,2017-03-31 06:35:08,9082,68
7106,329.92,28.0,57.0,2492,877,965,1051,469.16282,2017-03-31 06:35:18,9082,68
7107,329.92,28.0,57.0,2534,894,982,1069,477.30150999999995,2017-03-31 06:35:29,9082,68
7108,328.74,28.0,57.0,2579,911,1000,1088,486.28666,2017-03-31 06:35:39,9082,68
7109,331.09,28.0,57.0,2621,928,1017,1105,495.15725999999995,2017-03-31 06:35:49,9082,68
7110,328.74,28.0,57.0,2667,946,1035,1125,503.08584,2017-03-31 06:35:59,9082,68
7111,329.92,28.0,57.0,2711,964,1053,1143,512.47824,2017-03-31 06:36:09,9082,68
7112,328.74,28.0,57.0,2755,981,1070,1161,520.61693,2017-03-31 06:36:19,9082,68
7113,327.57,28.0,57.0,2802,1000,1089,1181,529.79922,2017-03-31 06:36:29,9082,68
7114,327.57,28.0,57.0,2847,1017,1107,1200,538.78437,2017-03-31 06:36:39,9082,68
7115,329.92,28.0,57.0,2896,1036,1126,1220,547.9666599999999,2017-03-31 06:36:49,9082,68
7116,328.74,28.0,57.0,2941,1054,1144,1239,556.62715,2017-03-31 06:36:59,9082,68
7117,329.92,28.0,57.0,2986,1072,1162,1257,566.01955,2017-03-31 06:37:09,9082,68
7118,329.92,28.0,57.0,3036,1093,1182,1278,575.3989799999999,2017-03-31 06:37:19,9082,68
7119,328.74,28.0,57.0,3084,1112,1201,1298,584.58127,2017-03-31 06:37:29,9082,68
7120,329.92,28.0,57.0,3133,1131,1221,1318,595.3419299999999,2017-03-31 06:37:39,9082,68
7121,328.74,28.0,57.0,3186,1152,1242,1339,606.29973,2017-03-31 06:37:49,9082,68
7122,327.57,28.0,57.0,3234,1172,1261,1359,615.1573599999999,2017-03-31 06:37:59,9082,68
7123,328.74,28.0,57.0,3287,1193,1282,1381,625.38325,2017-03-31 06:38:09,9082,68
7124,328.74,28.0,57.0,3336,1213,1302,1401,635.81925,2017-03-31 06:38:19,9082,68
7125,327.57,28.0,57.0,3386,1233,1322,1422,645.5233400000001,2017-03-31 06:38:29,9082,68
7126,327.57,28.0,57.0,3439,1255,1344,1443,657.73485,2017-03-31 06:38:39,9082,68
7127,329.92,28.0,57.0,3489,1275,1364,1464,667.43894,2017-03-31 06:38:49,9082,68
7128,328.74,28.0,57.0,3540,1296,1384,1484,677.5502799999999,2017-03-31 06:38:59,9082,68
7129,328.74,28.0,57.0,3594,1318,1406,1507,688.29797,2017-03-31 06:39:09,9082,68
7130,328.74,28.0,57.0,3646,1339,1426,1528,697.6774,2017-03-31 06:39:19,9082,68
7131,328.74,28.0,57.0,3700,1361,1448,1550,709.1569999999999,2017-03-31 06:39:29,9082,68
7132,328.74,28.0,57.0,3751,1382,1468,1571,718.53643,2017-03-31 06:39:39,9082,68
7133,328.74,28.0,57.0,3803,1403,1489,1592,729.49423,2017-03-31 06:39:49,9082,68
7134,328.74,28.0,57.0,3857,1424,1511,1613,742.0304,2017-03-31 06:39:59,9082,68
7135,327.57,28.0,57.0,3911,1446,1532,1635,751.9316299999999,2017-03-31 06:40:09,9082,68
7136,328.74,28.0,57.0,3966,1469,1555,1658,763.93303,2017-03-31 06:40:19,9082,68
7137,328.74,28.0,57.0,4019,1490,1576,1679,774.8908299999999,2017-03-31 06:40:29,9082,68
7138,329.92,28.0,57.0,4072,1512,1597,1701,784.79206,2017-03-31 06:40:40,9082,68
7139,328.74,28.0,57.0,4129,1535,1620,1724,796.79346,2017-03-31 06:40:50,9082,68
7140,327.57,28.0,57.0,4182,1557,1641,1745,807.4266,2017-03-31 06:41:00,9082,68
7141,329.92,28.0,57.0,4235,1578,1662,1767,817.6524900000001,2017-03-31 06:41:10,9082,68
7142,329.92,28.0,57.0,4295,1603,1686,1791,829.85103,2017-03-31 06:41:20,9082,68
7143,328.74,28.0,57.0,4351,1625,1708,1813,841.33063,2017-03-31 06:41:30,9082,68
7144,328.74,28.0,57.0,4410,1649,1732,1837,853.8538300000001,2017-03-31 06:41:40,9082,68
7145,329.92,28.0,57.0,4466,1672,1755,1859,866.5871400000001,2017-03-31 06:41:50,9082,68
7146,328.74,28.0,57.0,4523,1696,1777,1882,876.6855099999999,2017-03-31 06:42:00,9082,68
7147,328.74,28.0,57.0,4584,1720,1802,1906,890.7870800000001,2017-03-31 06:42:10,9082,68
7148,327.57,28.0,57.0,4642,1744,1825,1929,902.4638199999999,2017-03-31 06:42:20,9082,68
7149,327.57,28.0,57.0,4704,1769,1850,1954,915.5088199999999,2017-03-31 06:42:30,9082,68
7150,328.74,28.0,57.0,4763,1793,1873,1977,927.18556,2017-03-31 06:42:40,9082,68
7151,328.74,28.0,57.0,4823,1817,1897,2001,939.70876,2017-03-31 06:42:50,9082,68
7152,328.74,28.0,57.0,4887,1843,1922,2026,952.4291,2017-03-31 06:43:00,9082,68
7153,328.74,28.0,57.0,4947,1867,1946,2050,964.9523,2017-03-31 06:43:10,9082,68
7154,327.57,28.0,57.0,5007,1891,1970,2074,977.4755,2017-03-31 06:43:20,9082,68
7155,328.74,28.0,57.0,5074,1918,1996,2100,990.7176400000001,2017-03-31 06:43:30,9082,68
7156,327.57,28.0,57.0,5136,1943,2021,2124,1004.49455,2017-03-31 06:43:40,9082,68
7157,331.09,28.0,57.0,5202,1970,2047,2150,1017.7366900000001,2017-03-31 06:43:50,9082,68
7158,329.92,28.0,57.0,5265,1995,2072,2175,1030.78169,2017-03-31 06:44:00,9082,68
7159,328.74,28.0,57.0,5328,2020,2097,2200,1043.82669,2017-03-31 06:44:10,9082,68
7160,329.92,28.0,57.0,5395,2047,2123,2226,1057.0688300000002,2017-03-31 06:44:20,9082,68
7161,328.74,28.0,57.0,5458,2072,2148,2250,1070.84574,2017-03-31 06:44:30,9082,68
7162,329.92,28.0,57.0,5522,2098,2173,2275,1083.56608,2017-03-31 06:44:40,9082,68
7163,328.74,28.0,57.0,5590,2125,2200,2302,1097.65468,2017-03-31 06:44:50,9082,68
7164,329.92,28.0,57.0,5654,2151,2226,2327,1111.9533900000001,2017-03-31 06:45:00,9082,68
7165,329.92,28.0,57.0,5721,2178,2252,2353,1125.19553,2017-03-31 06:45:10,9082,68
7166,328.74,28.0,57.0,5786,2203,2277,2378,1138.24053,2017-03-31 06:45:20,9082,68
7167,327.57,28.0,57.0,5851,2229,2303,2404,1151.80733,2017-03-31 06:45:30,9082,68
7168,328.74,28.0,57.0,5919,2256,2330,2430,1166.62784,2017-03-31 06:45:40,9082,68
7169,327.57,28.0,57.0,5985,2282,2356,2456,1180.19464,2017-03-31 06:45:50,9082,68
7170,328.74,28.0,57.0,6049,2308,2381,2481,1192.91498,2017-03-31 06:46:00,9082,68
7171,329.92,28.0,57.0,6118,2336,2409,2508,1208.25729,2017-03-31 06:46:11,9082,68
7172,329.92,28.0,57.0,6185,2362,2435,2534,1221.82409,2017-03-31 06:46:21,9082,68
