airquality, clear, red, green, blue, illuminance, timestamp
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:29.614929+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:39.636515+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:49.652553+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:21:59.673790+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:09.695133+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:19.716476+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:29.737600+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:39.752514+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:49.773825+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:22:59.795393+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:09.816627+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:19.837822+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:29.858954+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:39.880060+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:49.901172+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:23:59.916598+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:24:09.937795+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:24:19.958948+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:24:29.973039+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:24:39.994344+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:24:50.016120+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:00.032147+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:10.053338+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:20.074735+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:30.087459+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:40.108580+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:25:50.129718+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:00.146063+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:10.167202+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:20.188360+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:30.209480+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:40.230597+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:26:50.251704+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:00.272920+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:10.294126+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:20.316278+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:30.337424+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:40.356680+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:27:50.383115+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:00.402683+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:10.433989+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:20.455498+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:30.476717+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:40.497872+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:28:50.515755+05:30
